epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,256.784,1.20686,0.90991,1.24557,0.87148,0.82981,0.8951,0.53021,1.33713,0.84348,1.23936,0.0016634,0.0016634,0.0016634
19,271.223,1.21678,0.9228,1.24878,0.85428,0.85522,0.90808,0.57293,1.22971,0.82561,1.2322,0.0016436,0.0016436,0.0016436
20,285.111,1.20877,0.90083,1.24105,0.89382,0.86318,0.93249,0.59838,1.18577,0.74115,1.1908,0.0016238,0.0016238,0.0016238
21,299.184,1.18842,0.88397,1.23033,0.92388,0.86047,0.92935,0.58736,1.21599,0.77314,1.21493,0.001604,0.001604,0.001604
22,313.061,1.179,0.85885,1.23416,0.88198,0.86258,0.92192,0.57416,1.2553,0.7847,1.20628,0.0015842,0.0015842,0.0015842
23,326.775,1.17461,0.87706,1.22974,0.89035,0.86998,0.93105,0.59951,1.18516,0.73462,1.18794,0.0015644,0.0015644,0.0015644
24,341.145,1.16258,0.85016,1.2141,0.90067,0.88478,0.93682,0.60132,1.19298,0.72918,1.18759,0.0015446,0.0015446,0.0015446
25,354.975,1.16153,0.85763,1.21567,0.8395,0.8055,0.88446,0.55796,1.2248,0.83392,1.22917,0.0015248,0.0015248,0.0015248
26,369.177,1.16807,0.85346,1.2211,0.896,0.87421,0.9272,0.58509,1.23048,0.73705,1.23552,0.001505,0.001505,0.001505
27,382.839,1.16357,0.84387,1.22053,0.88649,0.85858,0.93016,0.55961,1.26877,0.776,1.21031,0.0014852,0.0014852,0.0014852
28,397.239,1.16196,0.84022,1.21456,0.90291,0.87949,0.93559,0.59861,1.18367,0.71617,1.17706,0.0014654,0.0014654,0.0014654
29,410.989,1.14915,0.82412,1.20341,0.89845,0.87315,0.93588,0.61751,1.13517,0.70986,1.14688,0.0014456,0.0014456,0.0014456
30,424.703,1.14763,0.82533,1.19945,0.90731,0.86152,0.92771,0.5904,1.22846,0.73224,1.21586,0.0014258,0.0014258,0.0014258
31,438.705,1.13265,0.81374,1.19968,0.87411,0.85201,0.90949,0.56358,1.25717,0.75285,1.21003,0.001406,0.001406,0.001406
32,452.41,1.14311,0.81164,1.20013,0.88536,0.86469,0.93481,0.6092,1.17142,0.6987,1.15729,0.0013862,0.0013862,0.0013862
33,466.57,1.13717,0.79791,1.19667,0.90761,0.89301,0.94288,0.62188,1.13486,0.68944,1.16192,0.0013664,0.0013664,0.0013664
34,480.335,1.13159,0.79656,1.19537,0.92079,0.89958,0.95334,0.62132,1.14128,0.67251,1.15481,0.0013466,0.0013466,0.0013466
35,494.653,1.11508,0.7879,1.18905,0.92665,0.88901,0.95205,0.62702,1.13747,0.66201,1.15707,0.0013268,0.0013268,0.0013268
36,508.492,1.11995,0.78917,1.19226,0.91418,0.87526,0.93791,0.61743,1.1611,0.68904,1.16256,0.001307,0.001307,0.001307
37,522.287,1.12134,0.78302,1.1919,0.90306,0.89958,0.94228,0.61059,1.14556,0.66718,1.17733,0.0012872,0.0012872,0.0012872
38,536.39,1.10765,0.7693,1.18824,0.91507,0.89958,0.94984,0.62212,1.15342,0.65243,1.17992,0.0012674,0.0012674,0.0012674
39,549.902,1.0984,0.76084,1.17815,0.88491,0.88055,0.93156,0.60804,1.16064,0.67871,1.1642,0.0012476,0.0012476,0.0012476
40,563.892,1.10661,0.7728,1.18503,0.91455,0.92072,0.96017,0.63644,1.14701,0.63061,1.12177,0.0012278,0.0012278,0.0012278
41,577.802,1.1118,0.76654,1.18085,0.90376,0.88795,0.9442,0.62643,1.1346,0.65446,1.15423,0.001208,0.001208,0.001208
42,591.959,1.09209,0.76754,1.18082,0.9324,0.89746,0.95197,0.63656,1.13136,0.6096,1.17079,0.0011882,0.0011882,0.0011882
43,605.703,1.0702,0.73119,1.16982,0.93003,0.89323,0.95136,0.64217,1.12557,0.63093,1.15475,0.0011684,0.0011684,0.0011684
44,619.523,1.09328,0.73585,1.17788,0.88347,0.89112,0.94075,0.62283,1.12069,0.67037,1.14492,0.0011486,0.0011486,0.0011486
45,633.32,1.07973,0.73738,1.16796,0.91888,0.90486,0.95596,0.64903,1.09451,0.58386,1.12338,0.0011288,0.0011288,0.0011288
46,646.981,1.07838,0.74731,1.17156,0.9307,0.8944,0.95458,0.64196,1.1015,0.60901,1.12721,0.001109,0.001109,0.001109
47,661.219,1.0776,0.72515,1.16487,0.93549,0.90442,0.95542,0.64955,1.08432,0.60481,1.12629,0.0010892,0.0010892,0.0010892
48,674.75,1.06734,0.71614,1.15644,0.93658,0.90543,0.95448,0.64329,1.11363,0.58993,1.14808,0.0010694,0.0010694,0.0010694
49,688.757,1.08074,0.70484,1.16292,0.92831,0.88478,0.95186,0.64745,1.08944,0.60767,1.12166,0.0010496,0.0010496,0.0010496
50,702.14,1.06103,0.72103,1.15952,0.91432,0.90486,0.95456,0.63707,1.12841,0.62604,1.14727,0.0010298,0.0010298,0.0010298
51,715.737,1.05243,0.71009,1.15976,0.9533,0.90634,0.96373,0.65879,1.07869,0.56398,1.11726,0.00101,0.00101,0.00101
52,729.44,1.0459,0.70202,1.14612,0.92886,0.91121,0.95717,0.63725,1.12793,0.60941,1.14238,0.0009902,0.0009902,0.0009902
53,743.05,1.05032,0.70127,1.15748,0.947,0.90381,0.95895,0.64262,1.11805,0.5876,1.14453,0.0009704,0.0009704,0.0009704
54,757.191,1.05668,0.70028,1.16021,0.93462,0.92178,0.96292,0.66009,1.07026,0.57378,1.12111,0.0009506,0.0009506,0.0009506
55,770.701,1.04276,0.69743,1.15393,0.93769,0.9067,0.96336,0.6564,1.0755,0.57353,1.1247,0.0009308,0.0009308,0.0009308
56,784.89,1.04507,0.68245,1.15188,0.92575,0.90934,0.95662,0.6574,1.06024,0.5668,1.12305,0.000911,0.000911,0.000911
57,798.378,1.04048,0.67813,1.15301,0.94646,0.90592,0.95886,0.63546,1.11009,0.58518,1.14117,0.0008912,0.0008912,0.0008912
58,811.89,1.03355,0.67586,1.14283,0.92644,0.91543,0.96297,0.64896,1.08558,0.57097,1.12508,0.0008714,0.0008714,0.0008714
59,825.777,1.02905,0.67155,1.13827,0.93399,0.89112,0.95292,0.63886,1.0961,0.57518,1.13126,0.0008516,0.0008516,0.0008516
60,839.428,1.02641,0.66306,1.1421,0.93054,0.9205,0.9613,0.65863,1.08981,0.55857,1.12454,0.0008318,0.0008318,0.0008318
61,853.527,1.0282,0.67027,1.14488,0.94629,0.91253,0.9649,0.66138,1.06427,0.55811,1.11792,0.000812,0.000812,0.000812
62,867.04,1.02205,0.66594,1.13779,0.94992,0.92233,0.96925,0.66632,1.04945,0.54734,1.11208,0.0007922,0.0007922,0.0007922
63,880.984,1.02509,0.66952,1.14392,0.95005,0.90469,0.95919,0.6618,1.04404,0.55655,1.12479,0.0007724,0.0007724,0.0007724
64,894.511,1.00485,0.64722,1.1398,0.9504,0.92812,0.95849,0.66442,1.07479,0.52937,1.11508,0.0007526,0.0007526,0.0007526
65,908.146,1.02177,0.65082,1.14053,0.93926,0.91649,0.96329,0.67044,1.03639,0.55515,1.10338,0.0007328,0.0007328,0.0007328
66,922.167,1.00304,0.63553,1.12646,0.94258,0.93869,0.96847,0.6677,1.0581,0.52531,1.11119,0.000713,0.000713,0.000713
67,935.56,0.99465,0.64022,1.12406,0.93337,0.92283,0.96623,0.66489,1.04915,0.53974,1.11333,0.0006932,0.0006932,0.0006932
68,949.522,1.01487,0.65058,1.13593,0.95156,0.91332,0.96167,0.66134,1.07543,0.53104,1.12774,0.0006734,0.0006734,0.0006734
69,962.805,0.98994,0.63335,1.12119,0.94552,0.9173,0.96532,0.67833,1.03564,0.52713,1.10122,0.0006536,0.0006536,0.0006536
70,976.844,0.99998,0.64242,1.12789,0.94664,0.926,0.96923,0.66735,1.05015,0.53018,1.11593,0.0006338,0.0006338,0.0006338
71,990.383,0.97585,0.61815,1.11834,0.95051,0.92812,0.96839,0.68601,1.01895,0.51173,1.1084,0.000614,0.000614,0.000614
72,1003.88,0.98274,0.62445,1.123,0.94584,0.91755,0.96338,0.67406,1.05062,0.51126,1.11508,0.0005942,0.0005942,0.0005942
73,1018.01,0.9714,0.62184,1.11414,0.9564,0.91332,0.96527,0.67036,1.05147,0.5104,1.11017,0.0005744,0.0005744,0.0005744
74,1031.61,0.98066,0.61011,1.11836,0.95468,0.91543,0.96337,0.66845,1.05162,0.5274,1.11764,0.0005546,0.0005546,0.0005546
75,1045.65,0.97383,0.62297,1.1166,0.95211,0.92481,0.96724,0.67756,1.02481,0.50803,1.10635,0.0005348,0.0005348,0.0005348
76,1059.22,0.97256,0.61927,1.11115,0.94204,0.93023,0.964,0.67805,1.0403,0.50386,1.11451,0.000515,0.000515,0.000515
77,1073.03,0.96876,0.62372,1.11319,0.93791,0.92178,0.96389,0.66462,1.03301,0.52063,1.10903,0.0004952,0.0004952,0.0004952
78,1086.82,0.97659,0.61661,1.11743,0.96361,0.92381,0.96636,0.67631,1.02649,0.50962,1.1039,0.0004754,0.0004754,0.0004754
79,1100.46,0.95968,0.6011,1.10788,0.95649,0.92945,0.97035,0.68225,1.01179,0.48611,1.10308,0.0004556,0.0004556,0.0004556
80,1114.48,0.95357,0.60134,1.10778,0.95158,0.92812,0.96821,0.68674,1.01285,0.49452,1.0938,0.0004358,0.0004358,0.0004358
81,1128.22,0.94923,0.59763,1.10501,0.96369,0.92581,0.97004,0.68019,1.00503,0.49258,1.09593,0.000416,0.000416,0.000416
82,1142.38,0.95208,0.59777,1.10684,0.95324,0.92655,0.96895,0.6823,1.01687,0.4926,1.10562,0.0003962,0.0003962,0.0003962
83,1156.03,0.94097,0.59111,1.10085,0.9604,0.9229,0.96554,0.67973,1.01842,0.50332,1.09034,0.0003764,0.0003764,0.0003764
84,1169.94,0.92885,0.57374,1.08988,0.96358,0.92706,0.97125,0.68793,1.01023,0.47767,1.1012,0.0003566,0.0003566,0.0003566
85,1183.55,0.95171,0.58336,1.10006,0.95299,0.94294,0.97087,0.68909,1.01143,0.47595,1.10511,0.0003368,0.0003368,0.0003368
86,1196.98,0.93105,0.58668,1.0962,0.94834,0.93137,0.97004,0.69048,0.99556,0.47353,1.08772,0.000317,0.000317,0.000317
87,1210.98,0.91163,0.56484,1.08234,0.95428,0.93235,0.97535,0.6935,0.99872,0.47492,1.08851,0.0002972,0.0002972,0.0002972
88,1224.41,0.91986,0.56892,1.08803,0.95958,0.92849,0.97233,0.6897,0.99668,0.47933,1.09407,0.0002774,0.0002774,0.0002774
89,1238.31,0.93399,0.57822,1.09406,0.95716,0.93869,0.97153,0.69266,0.99296,0.47546,1.08958,0.0002576,0.0002576,0.0002576
90,1251.82,0.92261,0.5659,1.09217,0.9465,0.9408,0.97153,0.69205,0.98377,0.47077,1.07894,0.0002378,0.0002378,0.0002378
91,1268.25,0.83571,0.44992,1.01944,0.94894,0.92706,0.96513,0.69052,0.98405,0.47473,1.08057,0.000218,0.000218,0.000218
92,1281.31,0.81719,0.411,1.00927,0.95159,0.92495,0.96813,0.69139,0.98395,0.46631,1.08332,0.0001982,0.0001982,0.0001982
93,1294.35,0.81727,0.40363,1.00225,0.94237,0.93235,0.97069,0.69653,0.98525,0.46872,1.08038,0.0001784,0.0001784,0.0001784
94,1308.05,0.81331,0.40346,1.00692,0.95946,0.92178,0.96887,0.69659,0.9785,0.47204,1.07979,0.0001586,0.0001586,0.0001586
95,1321.11,0.80205,0.39668,0.99864,0.94895,0.93869,0.97317,0.6975,0.98624,0.46982,1.0834,0.0001388,0.0001388,0.0001388
96,1334.78,0.79784,0.39632,0.99354,0.95519,0.92178,0.9716,0.70077,0.9793,0.47447,1.0802,0.000119,0.000119,0.000119
97,1347.9,0.78502,0.39187,0.99687,0.95733,0.92706,0.97417,0.70238,0.97765,0.46238,1.08146,9.92e-05,9.92e-05,9.92e-05
98,1361.08,0.7814,0.3877,0.9925,0.94077,0.94023,0.97267,0.70571,0.97839,0.4591,1.08211,7.94e-05,7.94e-05,7.94e-05
99,1374.7,0.77663,0.38274,0.98706,0.95161,0.9334,0.9719,0.70517,0.97531,0.46219,1.08351,5.96e-05,5.96e-05,5.96e-05
100,1387.95,0.77186,0.38326,0.98285,0.93878,0.94503,0.97154,0.706,0.97446,0.45693,1.08142,3.98e-05,3.98e-05,3.98e-05
