epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,384.703,2.53057,1.96705,2.50081,0.8049,0.7632,0.83993,0.5083,2.6067,1.79822,2.50768,0.0015644,0.0015644,0.0015644
24,401.245,2.47556,1.91741,2.47217,0.86618,0.84884,0.90877,0.55476,2.49183,1.52405,2.44263,0.0015446,0.0015446,0.0015446
25,417.465,2.43312,1.9181,2.44356,0.88891,0.81501,0.90515,0.55375,2.50131,1.5674,2.44414,0.0015248,0.0015248,0.0015248
26,433.901,2.4535,1.90005,2.44637,0.85292,0.82664,0.88779,0.54058,2.51161,1.62184,2.43181,0.001505,0.001505,0.001505
27,450.171,2.47752,1.87186,2.45959,0.85748,0.82452,0.89879,0.54818,2.55719,1.55822,2.41774,0.0014852,0.0014852,0.0014852
28,466.697,2.47686,1.87913,2.46451,0.88669,0.83827,0.91188,0.56062,2.62695,1.47182,2.44424,0.0014654,0.0014654,0.0014654
29,483.143,2.4388,1.83089,2.45945,0.87737,0.81712,0.90235,0.56722,2.44861,1.56819,2.39712,0.0014456,0.0014456,0.0014456
30,499.609,2.43866,1.84463,2.43634,0.89986,0.85201,0.92454,0.58661,2.44242,1.35018,2.40933,0.0014258,0.0014258,0.0014258
31,516.197,2.38948,1.80939,2.43803,0.88253,0.83404,0.91,0.56701,2.49544,1.45029,2.41874,0.001406,0.001406,0.001406
32,532.532,2.42279,1.81177,2.41886,0.88745,0.84038,0.92747,0.58439,2.4522,1.3751,2.40036,0.0013862,0.0013862,0.0013862
33,549.112,2.40327,1.78201,2.42017,0.8861,0.83882,0.91688,0.58836,2.40914,1.38407,2.34813,0.0013664,0.0013664,0.0013664
34,565.353,2.40416,1.79034,2.42054,0.87903,0.79281,0.89151,0.54758,2.51387,1.6069,2.41777,0.0013466,0.0013466,0.0013466
35,581.907,2.36396,1.76013,2.40569,0.86035,0.83932,0.89776,0.54695,2.48777,1.59758,2.45199,0.0013268,0.0013268,0.0013268
36,598.169,2.38764,1.75994,2.41803,0.89551,0.8277,0.91146,0.56808,2.48795,1.49833,2.42532,0.001307,0.001307,0.001307
37,614.596,2.37357,1.728,2.40115,0.88513,0.85529,0.92473,0.59411,2.37924,1.35398,2.34612,0.0012872,0.0012872,0.0012872
38,630.887,2.35357,1.70029,2.39007,0.88717,0.86445,0.92647,0.59081,2.35853,1.37712,2.36306,0.0012674,0.0012674,0.0012674
39,647.21,2.32052,1.69748,2.37523,0.90787,0.86681,0.9332,0.59609,2.40587,1.31268,2.31265,0.0012476,0.0012476,0.0012476
40,663.378,2.35092,1.69196,2.396,0.89512,0.87514,0.93359,0.59493,2.42851,1.32393,2.35622,0.0012278,0.0012278,0.0012278
41,679.791,2.36121,1.70333,2.40093,0.91704,0.85201,0.93407,0.61131,2.33407,1.27015,2.34929,0.001208,0.001208,0.001208
42,696.065,2.31435,1.67558,2.38593,0.90947,0.86998,0.94053,0.61003,2.34571,1.28837,2.29992,0.0011882,0.0011882,0.0011882
43,712.566,2.26244,1.63121,2.35634,0.87422,0.85095,0.91272,0.58857,2.44211,1.37549,2.37982,0.0011684,0.0011684,0.0011684
44,728.854,2.3279,1.64276,2.38548,0.89399,0.85412,0.92804,0.61179,2.27976,1.3175,2.31281,0.0011486,0.0011486,0.0011486
45,745.359,2.26398,1.6119,2.35862,0.90825,0.86855,0.92524,0.61216,2.33159,1.27699,2.34676,0.0011288,0.0011288,0.0011288
46,761.569,2.29286,1.62948,2.36453,0.9045,0.88106,0.93219,0.60493,2.36678,1.25497,2.30287,0.001109,0.001109,0.001109
47,777.898,2.30671,1.62236,2.36058,0.91283,0.87446,0.93989,0.61835,2.31637,1.21914,2.30202,0.0010892,0.0010892,0.0010892
48,794.188,2.26885,1.59053,2.34675,0.92914,0.87738,0.94911,0.62473,2.31393,1.18112,2.30348,0.0010694,0.0010694,0.0010694
49,810.858,2.26799,1.56596,2.3558,0.91424,0.87899,0.93712,0.62135,2.2774,1.23294,2.28558,0.0010496,0.0010496,0.0010496
50,827.028,2.25491,1.5756,2.34433,0.90025,0.89679,0.94512,0.63224,2.26582,1.19002,2.26999,0.0010298,0.0010298,0.0010298
51,843.463,2.23464,1.57373,2.34642,0.91718,0.87797,0.94679,0.62186,2.28676,1.19822,2.32838,0.00101,0.00101,0.00101
52,859.649,2.2086,1.55267,2.3158,0.92289,0.88795,0.94953,0.61743,2.29774,1.20575,2.32463,0.0009902,0.0009902,0.0009902
53,876.223,2.2356,1.54542,2.33777,0.92899,0.87126,0.94584,0.6281,2.27318,1.15948,2.27925,0.0009704,0.0009704,0.0009704
54,892.358,2.23465,1.55265,2.34163,0.91348,0.8929,0.94881,0.62626,2.27572,1.13876,2.29545,0.0009506,0.0009506,0.0009506
55,908.899,2.2143,1.52295,2.33216,0.91812,0.86786,0.94167,0.63453,2.20559,1.17685,2.26232,0.0009308,0.0009308,0.0009308
56,925.127,2.2034,1.501,2.31856,0.90416,0.88753,0.9386,0.63411,2.21951,1.16878,2.24593,0.000911,0.000911,0.000911
57,941.599,2.19745,1.4826,2.3242,0.89021,0.88055,0.93697,0.6239,2.23589,1.17656,2.25453,0.0008912,0.0008912,0.0008912
58,957.85,2.20969,1.49063,2.3128,0.93653,0.88904,0.95165,0.62512,2.28113,1.16087,2.28351,0.0008714,0.0008714,0.0008714
59,974.327,2.17823,1.48477,2.28994,0.90922,0.87877,0.93799,0.62648,2.22388,1.20585,2.26617,0.0008516,0.0008516,0.0008516
60,990.58,2.18019,1.47812,2.30861,0.90611,0.89535,0.94548,0.63091,2.24546,1.11859,2.25337,0.0008318,0.0008318,0.0008318
61,1007.18,2.1787,1.47476,2.30137,0.92117,0.88933,0.94707,0.63992,2.20695,1.11728,2.23762,0.000812,0.000812,0.000812
62,1023.42,2.17155,1.46367,2.29939,0.90643,0.89085,0.94379,0.63949,2.24938,1.12657,2.26286,0.0007922,0.0007922,0.0007922
63,1039.99,2.18163,1.51417,2.30531,0.91322,0.88996,0.94692,0.644,2.21,1.1324,2.24551,0.0007724,0.0007724,0.0007724
64,1056.27,2.13062,1.42871,2.29276,0.90925,0.88969,0.9457,0.63285,2.24948,1.12206,2.2879,0.0007526,0.0007526,0.0007526
65,1072.78,2.15582,1.43937,2.30856,0.9295,0.90486,0.95691,0.64782,2.19881,1.074,2.23148,0.0007328,0.0007328,0.0007328
66,1089.02,2.13417,1.39675,2.27806,0.91999,0.89006,0.95108,0.66034,2.18189,1.08427,2.22597,0.000713,0.000713,0.000713
67,1105.69,2.11644,1.39935,2.27608,0.93599,0.89645,0.94558,0.65071,2.17884,1.10299,2.23824,0.0006932,0.0006932,0.0006932
68,1121.97,2.15701,1.43306,2.28553,0.93364,0.90275,0.95578,0.64617,2.22504,1.05472,2.26387,0.0006734,0.0006734,0.0006734
69,1138.49,2.1171,1.38392,2.27324,0.9355,0.89218,0.95642,0.65192,2.20554,1.07158,2.25361,0.0006536,0.0006536,0.0006536
70,1154.79,2.12767,1.40543,2.28858,0.91417,0.87816,0.95113,0.65003,2.16689,1.07793,2.25186,0.0006338,0.0006338,0.0006338
71,1171.47,2.08108,1.35989,2.25749,0.92098,0.89933,0.9517,0.64858,2.16811,1.08027,2.2144,0.000614,0.000614,0.000614
72,1187.75,2.09084,1.37875,2.26635,0.91152,0.88207,0.94806,0.64083,2.18473,1.10157,2.22687,0.0005942,0.0005942,0.0005942
73,1204.31,2.07379,1.36948,2.26165,0.90894,0.90739,0.95256,0.65041,2.14266,1.06644,2.21627,0.0005744,0.0005744,0.0005744
74,1220.3,2.09495,1.37199,2.26493,0.92011,0.90275,0.95794,0.65881,2.16588,1.02663,2.21642,0.0005546,0.0005546,0.0005546
75,1236.72,2.04105,1.36006,2.24741,0.92475,0.89852,0.95943,0.65862,2.16051,1.02929,2.23502,0.0005348,0.0005348,0.0005348
76,1253,2.06584,1.36689,2.24493,0.93806,0.88161,0.94911,0.65331,2.16075,1.04767,2.22057,0.000515,0.000515,0.000515
